real12,pred12,real3,pred3
13.0,9.436621,8.0,8.358177
10.0,8.6292305,11.0,9.1636505
14.0,9.334709,13.0,9.151901
6.0,10.689758,7.0,9.643511
9.0,11.022608,10.0,9.389629
19.0,10.263237,10.0,9.275682
8.0,10.82798,10.0,10.814125
9.0,10.792582,12.0,10.477264
15.0,11.732288,10.0,10.58473
17.0,12.496119,13.0,10.474785
14.0,11.906284,10.0,10.126488
12.0,12.24926,14.0,10.613968
25.0,14.040316,6.0,10.130016
18.0,18.211449,9.0,9.571072
25.0,20.7557,19.0,9.858791
24.0,20.710289,8.0,9.421453
25.0,21.990524,9.0,10.190071
26.0,21.640142,15.0,12.953093
27.0,23.875444,17.0,14.725489
31.999998,24.225672,14.0,15.532648
26.0,25.374819,12.0,19.176922
25.0,26.57563,25.0,21.16198
29.999998,27.05761,18.0,22.401352
48.0,26.539106,25.0,23.387379
75.0,27.243431,24.0,23.64965
75.0,27.942478,25.0,24.775906
16.0,27.811928,26.0,26.496658
25.0,26.047688,27.0,27.597221
25.0,25.768297,31.999998,29.262583
23.0,24.676977,26.0,29.866734
26.0,24.612934,25.0,30.1091
25.0,24.739574,29.999998,30.279392
23.0,25.591564,48.0,31.438309
25.0,24.076744,75.0,30.999304
27.0,22.723434,75.0,30.3308
25.0,25.52189,16.0,27.07264
25.0,24.516277,25.0,23.779404
21.0,22.869492,25.0,25.98553
22.0,21.751085,23.0,25.310347
25.0,20.566788,26.0,24.991327
18.0,19.42211,25.0,25.390045
18.0,21.058594,23.0,25.402248
24.0,20.955563,25.0,25.59875
20.0,20.71196,27.0,25.335674
26.0,20.08408,25.0,25.500053
19.0,19.375343,25.0,24.646885
17.0,19.314022,21.0,24.010593
22.0,18.559145,22.0,24.617771
16.0,18.080648,25.0,24.28434
17.0,17.157413,18.0,23.702896
17.0,17.213612,18.0,23.30104
17.0,16.602236,24.0,22.255093
18.0,17.460812,20.0,21.92124
18.0,17.36224,26.0,19.798496
18.0,17.898668,19.0,19.845787
24.0,19.088425,17.0,19.226753
19.0,18.30751,22.0,18.70834
17.0,18.14392,16.0,18.152256
15.0,17.959766,17.0,17.024813
20.0,18.348635,17.0,18.621893
22.0,19.239883,17.0,18.361265
16.0,19.434237,18.0,17.850796
19.0,20.171993,18.0,18.434986
21.0,21.299992,18.0,18.159342
28.0,21.591354,24.0,18.235403
28.0,21.544035,19.0,18.548897
27.0,21.396048,17.0,18.892315
20.0,20.219059,15.0,19.725536
23.0,19.976688,20.0,20.346928
15.0,19.619213,22.0,20.38031
17.0,19.304192,16.0,19.655773
19.0,18.904678,19.0,20.773678
25.0,17.513203,21.0,21.19994
17.0,17.842012,28.0,21.169987
22.0,16.960697,28.0,21.012354
13.0,15.996565,27.0,21.15464
15.0,15.242779,20.0,20.16681
18.0,14.596466,23.0,19.555595
15.0,15.435669,15.0,17.13618
9.0,15.078915,17.0,17.93111
14.0,14.587236,19.0,18.713207
15.0,13.809719,25.0,17.753933
10.0,13.277063,17.0,16.790915
13.0,12.480619,22.0,16.57233
9.0,11.57658,13.0,13.75927
14.0,13.58947,15.0,14.697191
12.0,14.510927,18.0,14.559645
12.0,13.927132,15.0,15.64572
16.0,13.180031,9.0,14.333128
18.0,14.116772,14.0,14.166895
12.0,13.821949,15.0,14.717892
9.0,11.769821,10.0,12.739244
13.0,10.501953,13.0,12.822792
9.0,9.440979,9.0,12.185646
7.0,8.292309,14.0,12.314503
12.0,8.309013,12.0,11.70529
10.0,8.539892,12.0,12.223465
12.0,8.649256,16.0,12.312689
9.0,8.797085,18.0,12.31082
11.0,9.571735,12.0,12.367672
14.0,9.744364,9.0,11.241173
11.0,9.929798,13.0,10.143309
11.0,10.042248,9.0,9.007187
8.0,7.755972,7.0,7.049223
9.0,9.401871,12.0,7.331896
8.0,9.544991,10.0,8.537191
9.0,9.922594,12.0,11.2050495
10.0,9.957582,9.0,11.511755
8.0,10.241816,11.0,11.776091
12.0,10.563734,14.0,11.3717785
12.0,10.69334,11.0,9.431049
8.0,11.602678,11.0,8.581594
14.0,12.695475,8.0,7.2041683
16.0,14.750624,9.0,7.129057
22.0,16.481583,8.0,7.711685
24.0,17.468653,9.0,8.020136
21.0,19.766785,10.0,8.398956
25.0,20.485718,8.0,8.970861
27.0,21.88099,12.0,9.481033
25.0,22.973604,12.0,10.063423
24.0,24.01342,8.0,12.374266
23.0,26.058598,14.0,14.162529
29.0,25.980232,16.0,16.348873
29.999998,26.261665,22.0,18.699108
28.0,27.097027,24.0,20.214281
25.0,25.73811,21.0,21.084612
28.0,26.236755,25.0,24.238888
21.0,24.81813,27.0,24.975851
26.0,24.859192,25.0,24.623955
28.0,24.381886,24.0,23.932125
28.0,23.706274,23.0,25.351376
11.0,23.750866,29.0,26.27015
26.0,23.973766,29.999998,26.879927
24.0,24.650558,28.0,26.477903
24.0,24.671034,25.0,26.48693
29.0,24.803219,28.0,26.269613
34.0,24.625315,21.0,27.731075
22.0,24.213795,26.0,27.14443
26.0,25.241661,28.0,26.403868
31.999998,25.174248,28.0,26.181385
24.0,25.168884,11.0,25.112818
27.0,25.123226,26.0,24.377148
23.0,24.82774,24.0,25.4183
21.0,21.335289,24.0,23.350819
27.0,22.2424,29.0,25.823166
20.0,21.374197,34.0,24.279673
20.0,21.399757,22.0,25.28957
24.0,22.549767,26.0,26.42944
26.0,23.225378,31.999998,26.892002
18.0,25.072147,24.0,26.97018
19.0,27.327335,27.0,25.611935
38.0,27.999622,23.0,24.767546
36.0,30.844557,21.0,23.420296
35.0,31.950275,27.0,22.585857
28.0,32.80977,20.0,22.5766
41.0,32.071663,20.0,24.434155
33.0,31.456758,24.0,24.013657
67.0,31.529686,26.0,24.911938
57.0,30.581861,18.0,25.75661
45.0,29.851227,19.0,25.96201
26.0,28.719803,38.0,27.011845
19.0,29.12207,36.0,28.172337
21.0,27.65001,35.0,28.074991
26.0,25.11047,28.0,31.338491
22.0,24.852142,41.0,33.47773
25.0,23.408905,33.0,37.40015
20.0,23.873299,67.0,38.907368
24.0,23.237514,57.0,39.07937
29.999998,24.68705,45.0,34.25622
26.0,19.823677,26.0,26.46701
22.0,19.548244,19.0,25.662111
20.0,16.248852,21.0,22.772673
21.0,17.009556,26.0,24.335285
21.0,21.138279,22.0,25.472298
21.0,23.890104,25.0,23.866274
27.0,24.2239,20.0,21.497404
22.0,24.186235,24.0,21.925638
35.0,23.786793,29.999998,23.359066
23.0,22.894909,26.0,23.166916
17.0,21.929226,22.0,23.46744
21.0,20.881882,20.0,23.395266
28.0,21.817535,21.0,23.70281
29.0,21.854158,21.0,24.156076
20.0,21.449266,21.0,24.227997
19.0,21.052858,27.0,23.887642
21.0,20.94569,22.0,23.170807
25.0,20.529285,35.0,23.088425
19.0,20.177032,23.0,23.445839
22.0,20.864872,17.0,23.596172
14.0,19.776892,21.0,26.54318
21.0,20.73058,28.0,24.96365
23.0,19.231222,29.0,22.215202
15.0,19.517159,20.0,23.803085
19.0,18.780823,19.0,22.068245
25.0,19.519762,21.0,21.151863
26.0,21.67167,25.0,21.233475
22.0,21.983135,19.0,22.132977
22.0,22.412464,22.0,22.450146
23.0,22.430548,14.0,21.003754
23.0,22.604616,21.0,20.604424
23.0,22.08918,23.0,20.033867
27.0,21.944206,15.0,22.344793
14.0,21.42225,19.0,23.086329
23.0,22.027294,25.0,23.940603
24.0,21.897022,26.0,25.6311
19.0,21.634502,22.0,21.780361
23.0,21.472027,22.0,23.808718
21.0,20.687317,23.0,24.064732
17.0,19.687212,23.0,23.856812
18.0,19.566084,23.0,23.721796
22.0,20.685547,27.0,23.252537
27.0,21.660362,14.0,22.902363
27.0,21.978752,23.0,23.325844
30.999998,23.23219,24.0,23.747395
24.0,20.71758,19.0,24.037542
21.0,20.864342,23.0,24.208488
14.0,21.025612,21.0,22.641445
14.0,20.253376,17.0,24.120049
9.0,19.628088,18.0,23.96799
24.0,19.553097,22.0,24.159788
19.0,20.414433,27.0,25.316278
24.0,21.14689,27.0,26.230875
25.0,21.17268,30.999998,25.449282
22.0,21.333641,24.0,24.109335
15.0,21.52739,21.0,22.085526
22.0,21.263554,14.0,19.565533
23.0,21.247295,14.0,18.28836
22.0,21.35375,9.0,19.00343
15.0,20.782078,24.0,21.736015
19.0,20.981186,19.0,23.465149
25.0,22.497828,24.0,23.215246
24.0,22.349676,25.0,23.762386
19.0,22.041164,22.0,22.994059
22.0,19.76413,15.0,23.657948
14.0,17.586975,22.0,22.922749
12.0,15.807848,23.0,22.357967
16.0,14.015322,22.0,21.3286
21.0,16.116545,15.0,22.28531
26.0,18.682041,19.0,22.93723
21.0,20.502321,25.0,22.179756
12.0,18.545113,24.0,21.98589
15.0,18.454712,19.0,21.751251
14.0,19.503029,22.0,20.429
16.0,19.536446,14.0,18.229843
23.0,18.037159,12.0,18.359486
24.0,17.858421,16.0,17.903015
21.0,18.107445,21.0,19.52761
22.0,18.870937,26.0,19.812668
18.0,20.17226,21.0,18.803013
19.0,19.75977,12.0,17.941751
20.0,19.888449,15.0,16.431484
20.0,19.71203,14.0,16.377314
17.0,17.08592,16.0,17.308323
17.0,16.150707,23.0,17.586792
15.0,17.109503,24.0,17.685585
18.0,18.133833,21.0,19.648945
21.0,18.596945,22.0,19.33104
25.0,19.442135,18.0,18.684303
24.0,18.895924,19.0,17.528717
24.0,18.69482,20.0,18.359348
14.0,18.68674,20.0,18.209538
16.0,19.977638,17.0,17.752525
21.0,21.00436,17.0,17.481548
22.0,21.185825,15.0,17.201233
17.0,20.277822,18.0,18.011093
24.0,20.016665,21.0,18.898859
21.0,19.698486,25.0,20.118217
16.0,20.462456,24.0,20.352663
21.0,20.767784,24.0,19.403852
17.0,21.362442,14.0,18.381428
22.0,21.876259,16.0,19.06218
25.0,21.282398,21.0,19.637854
25.0,21.726767,22.0,20.682924
26.0,23.222473,17.0,21.891163
26.0,24.300694,24.0,20.562502
24.0,25.005981,21.0,19.52063
22.0,24.870808,16.0,20.241749
22.0,23.793724,21.0,19.34182
21.0,22.064949,17.0,20.889294
20.0,21.643269,22.0,23.094437
22.0,21.066423,25.0,24.112879
24.0,21.64254,25.0,23.596195
15.0,21.623672,26.0,22.944199
13.0,18.448265,26.0,22.11835
19.0,16.821293,24.0,21.927725
12.0,14.669903,22.0,22.317442
16.0,14.756153,22.0,22.86662
16.0,15.652433,21.0,22.124023
18.0,17.472832,20.0,20.49722
18.0,18.592424,22.0,18.818008
21.0,18.816975,24.0,18.990582
18.0,19.339458,15.0,19.467506
20.0,18.480858,13.0,19.371948
14.0,16.474747,19.0,18.647558
14.0,16.103378,12.0,17.821152
12.0,15.290638,16.0,15.831581
19.0,15.495256,16.0,18.072714
10.0,14.650654,18.0,17.644125
22.0,14.345894,18.0,17.876904
14.0,13.5973835,21.0,17.595106
12.0,12.7227745,18.0,16.469448
10.0,10.921619,20.0,16.11788
9.0,10.006144,14.0,14.262499
11.0,9.888014,14.0,13.937574
13.0,11.244652,12.0,13.486929
9.0,11.607069,19.0,13.002514
9.0,12.12274,10.0,13.767698
12.0,12.240339,22.0,14.472761
18.0,12.616674,14.0,12.978439
17.0,11.879555,12.0,13.050058
15.0,11.922609,10.0,9.037441
9.0,9.80102,9.0,9.016336
9.0,7.544466,11.0,9.208691
9.0,7.923525,13.0,9.040449
12.0,9.914085,9.0,10.502914
18.0,13.240213,9.0,11.468405
10.0,13.547926,12.0,10.913887
12.0,12.512419,18.0,11.610378
11.0,11.459295,17.0,11.442944
16.0,12.401745,15.0,10.253723
11.0,10.731361,9.0,8.1731415
11.0,9.006107,9.0,8.455807
10.0,10.343941,9.0,9.469406
8.0,9.06757,12.0,10.130297
10.0,9.828699,18.0,10.203709
13.0,12.54015,10.0,10.969984
16.0,13.04027,12.0,11.500998
4.0,10.099089,11.0,11.181337
8.0,8.906425,16.0,10.780483
6.0,7.7327137,11.0,9.653891
8.0,8.319731,11.0,9.5791855
6.0,8.647642,10.0,9.0505905
11.0,8.699268,8.0,10.154028
9.0,8.877968,10.0,10.539822
9.0,9.433586,13.0,10.749542
17.0,10.388712,16.0,10.797363
16.0,10.824774,4.0,9.757616
15.0,10.092352,8.0,7.8975086
8.0,10.028856,6.0,6.8531666
7.0,10.061638,8.0,8.972452
10.0,10.5993,6.0,8.901033
9.0,11.675848,11.0,9.520491
11.0,12.073717,9.0,10.131351
13.0,12.430197,9.0,11.132927
4.0,11.681822,17.0,9.675533
8.0,11.286928,16.0,9.596464
19.0,10.595718,15.0,9.515745
6.0,9.179668,8.0,7.299097
5.0,9.008156,7.0,8.53063
7.0,9.500433,10.0,10.409683
9.0,9.0637455,9.0,9.669851
14.0,9.42185,11.0,8.828117
21.0,10.568192,13.0,8.107908
7.0,11.775909,4.0,8.728605
9.0,11.930021,8.0,8.517609
13.0,11.448324,19.0,7.6678104
14.0,12.309256,6.0,7.7935963
20.0,13.199596,5.0,7.0346336
10.0,12.77516,7.0,6.810848
12.0,13.261026,9.0,9.408482
12.0,13.602232,14.0,9.71376
16.0,13.634113,21.0,9.755917
20.0,13.509352,7.0,9.986809
13.0,13.085779,9.0,10.3863735
9.0,13.112967,13.0,11.958313
22.0,13.889313,14.0,14.46196
16.0,13.137672,20.0,13.048613
7.0,12.862967,10.0,12.758764
8.0,13.141956,12.0,13.035416
14.0,12.926434,12.0,14.261206
12.0,13.276085,16.0,15.867502
17.0,13.287724,20.0,15.278814
13.0,14.054522,13.0,15.333385
12.0,15.894354,9.0,14.15592
43.0,21.11961,22.0,12.509005
47.0,27.001848,16.0,11.798962
26.0,27.075361,7.0,11.810335
28.0,23.148266,8.0,12.672201
22.0,22.819511,14.0,12.8011875
23.0,22.833004,12.0,14.807415
25.0,23.25167,17.0,15.301523
21.0,23.180056,13.0,15.076145
25.0,22.165527,12.0,17.678417
25.0,21.432405,43.0,26.337269
20.0,21.80426,47.0,29.017208
21.0,21.041452,26.0,28.8004
27.0,24.181198,28.0,25.467157
24.0,24.795074,22.0,26.378439
27.0,26.18266,23.0,24.61737
25.0,25.686682,25.0,24.197334
22.0,25.439407,21.0,24.43807
21.0,24.05563,25.0,25.355183
16.0,22.932194,25.0,24.141262
27.0,20.72231,20.0,23.982254
25.0,21.02891,21.0,23.987724
20.0,20.916092,27.0,23.665295
20.0,20.24235,24.0,24.449661
17.0,20.248047,27.0,24.164679
20.0,19.505505,25.0,22.778664
27.0,18.695099,22.0,22.233196
15.0,17.54229,21.0,22.175766
17.0,16.601622,16.0,21.277647
18.0,17.308804,27.0,20.762165
18.0,17.402506,25.0,21.997787
18.0,17.860935,20.0,21.53355
26.0,19.560064,20.0,20.84758
9.0,20.420963,17.0,20.580128
16.0,20.050327,20.0,19.00412
23.0,19.991362,27.0,17.963337
15.0,20.73026,15.0,17.753904
33.0,21.645786,17.0,18.197758
33.0,23.190567,18.0,18.472387
23.0,23.96005,18.0,17.498924
23.0,23.634575,18.0,16.71682
24.0,24.245441,26.0,18.033804
23.0,24.31485,9.0,18.23048
14.0,24.492332,16.0,18.672443
20.0,23.313084,23.0,20.119328
13.0,19.919382,15.0,19.396082
16.0,19.319496,33.0,21.407907
15.0,19.506943,33.0,23.009888
14.0,17.815243,23.0,23.272575
12.0,16.132053,23.0,24.096754
12.0,16.432236,24.0,23.589664
17.0,18.341362,23.0,23.508558
22.0,19.207449,14.0,21.080002
21.0,19.900589,20.0,19.819662
13.0,19.470055,13.0,19.072742
14.0,17.319584,16.0,18.32212
25.0,17.681446,15.0,18.280186
23.0,17.76559,14.0,17.539658
12.0,17.535002,12.0,17.315292
16.0,17.337742,12.0,15.780144
18.0,18.208122,17.0,15.685698
11.0,18.064304,22.0,16.96384
15.0,17.357061,21.0,17.679228
18.0,17.539148,13.0,15.939447
12.0,16.987,14.0,15.019598
13.0,17.118435,25.0,15.920383
20.0,16.119297,23.0,14.318783
15.0,17.193447,12.0,14.379898
14.0,18.45705,16.0,13.952316
17.0,18.566053,18.0,14.092901
18.0,17.648304,11.0,13.97752
19.0,18.97109,15.0,14.225737
19.0,20.06342,18.0,13.250288
17.0,20.014126,12.0,14.341307
24.0,20.591213,13.0,14.066931
22.0,20.767675,20.0,14.30023
18.0,20.204082,15.0,14.577446
27.0,20.538849,14.0,14.847864
24.0,20.666887,17.0,15.3574505
16.0,19.848778,18.0,16.96486
17.0,18.8475,19.0,17.354897
18.0,20.096119,19.0,18.03354
23.0,20.932987,17.0,18.18966
27.0,21.547583,24.0,18.513218
21.0,22.060633,22.0,17.61502
20.0,22.121162,18.0,17.51745
21.0,24.080097,27.0,17.141443
22.0,24.5141,24.0,16.780533
25.0,24.910772,16.0,17.870575
24.0,25.758396,17.0,17.80391
20.0,25.123024,18.0,18.224964
12.0,25.003296,23.0,19.776722
27.0,24.583344,27.0,21.657246
25.0,24.02948,21.0,20.58112
23.0,23.427378,20.0,20.093506
19.0,22.47274,21.0,21.641945
21.0,20.983711,22.0,25.064945
20.0,20.592678,25.0,24.81361
21.0,20.641918,24.0,24.436329
13.0,20.301275,20.0,23.993786
17.0,17.8637,12.0,23.249195
19.0,16.813616,27.0,23.655588
15.0,16.848606,25.0,23.579727
23.0,16.69995,23.0,22.273018
21.0,18.150856,19.0,20.944593
26.0,17.069302,21.0,19.28978
16.0,18.034542,20.0,19.093254
12.0,17.20221,21.0,19.137482
12.0,16.824505,13.0,17.864347
18.0,16.979818,17.0,17.915413
14.0,16.946472,19.0,17.44772
14.0,15.64443,15.0,17.97299
8.0,15.746717,23.0,17.928297
16.0,14.510031,21.0,16.06202
14.0,12.481218,26.0,14.793911
9.0,11.589581,16.0,12.732695
8.0,10.608765,12.0,12.071484
9.0,10.276211,12.0,12.268715
15.0,9.536072,18.0,12.835026
12.0,10.514954,14.0,12.495647
10.0,15.109367,14.0,13.411558
8.0,13.124197,8.0,14.253967
11.0,12.34845,16.0,13.546253
10.0,11.828236,14.0,12.182493
9.0,11.101267,9.0,10.641748
14.0,12.2496605,8.0,9.302446
13.0,12.455103,9.0,9.023767
15.0,13.14451,15.0,9.848984
12.0,13.995523,12.0,10.547901
19.0,16.188688,10.0,10.937553
16.0,16.076687,8.0,8.967178
18.0,15.679995,11.0,9.812044
12.0,13.968859,10.0,11.305958
13.0,13.712065,9.0,11.874706
11.0,15.590782,14.0,11.607925
12.0,15.816296,13.0,11.607975
23.0,15.808199,15.0,12.381918
15.0,15.304949,12.0,12.197426
15.0,15.004517,19.0,12.9565525
17.0,15.17894,16.0,13.978233
11.0,13.984997,18.0,13.991745
20.0,14.134043,12.0,14.161989
12.0,13.708582,13.0,14.080412
10.0,13.080666,11.0,12.767355
9.0,10.77367,12.0,12.515474
7.0,10.517914,23.0,11.763514
5.0,9.565891,15.0,12.519335
9.0,9.379129,15.0,12.922462
8.0,9.368628,17.0,12.97974
10.0,10.141041,11.0,14.521311
8.0,9.603098,20.0,13.805077
8.0,9.342302,12.0,12.952595
8.0,7.927202,10.0,11.320837
10.0,8.653557,9.0,10.181274
8.0,8.702787,7.0,8.432867
11.0,9.098543,5.0,7.221863
7.0,9.380205,9.0,6.8984127
11.0,9.929855,8.0,6.988426
11.0,10.067562,10.0,6.4397144
9.0,9.730206,8.0,5.8222637
8.0,8.8774395,8.0,5.9272194
8.0,8.648266,8.0,6.94705
9.0,8.791201,10.0,7.781788
9.0,8.679653,8.0,7.488016
10.0,9.558191,11.0,7.6819935
15.0,10.575947,7.0,8.040087
8.0,11.357323,11.0,8.287121
12.0,12.057413,11.0,8.165083
15.0,12.262985,9.0,8.117172
13.0,12.42548,8.0,8.336824
12.0,12.229521,8.0,8.304729
12.0,11.974337,9.0,8.473633
15.0,11.210377,9.0,8.098419
14.0,10.640244,10.0,8.710049
9.0,10.496725,15.0,9.292568
9.0,10.441965,8.0,10.320745
9.0,10.335062,12.0,10.730001
10.0,10.6471,15.0,11.410646
7.0,9.454525,13.0,11.9783
10.0,9.604528,12.0,11.6719055
9.0,9.786085,12.0,11.419697
5.0,9.978294,15.0,11.208965
18.0,14.540354,14.0,10.574251
24.0,22.454437,9.0,10.381624
28.0,26.381298,9.0,10.28607
36.0,26.480068,9.0,9.476236
28.0,26.673378,10.0,10.084139
20.0,23.386219,7.0,9.247183
23.0,23.19971,10.0,8.083748
26.0,23.068182,9.0,10.136063
21.0,22.222704,5.0,16.58295
22.0,22.52929,18.0,24.012917
27.0,23.008087,24.0,25.200838
22.0,21.976587,28.0,24.241894
28.0,26.624441,36.0,24.311527
16.0,24.754135,28.0,22.299232
19.0,23.953537,20.0,23.839619
14.0,21.672989,23.0,24.51934
17.0,18.660488,26.0,24.666477
19.0,19.120365,21.0,21.692766
14.0,18.677711,22.0,21.252129
24.0,19.773163,27.0,22.484295
19.0,20.899158,22.0,22.992922
24.0,21.24512,28.0,23.019665
18.0,21.516354,16.0,22.122377
21.0,20.625153,19.0,22.330496
21.0,21.468128,14.0,22.224823
21.0,20.134863,17.0,21.544235
22.0,20.39449,19.0,21.734919
10.0,20.603714,14.0,21.366055
19.0,19.94839,24.0,22.281631
21.0,20.63572,19.0,22.39032
19.0,19.872925,24.0,21.270693
14.0,21.201683,18.0,23.290985
23.0,20.356083,21.0,23.11619
19.0,20.813408,21.0,23.165882
24.0,21.926271,21.0,21.205355
19.0,22.77243,22.0,20.91685
18.0,22.69909,10.0,21.127853
25.0,23.565104,19.0,21.145775
33.0,25.208998,21.0,21.454456
29.0,25.727188,19.0,19.243011
17.0,26.214218,14.0,20.348562
20.0,25.07331,23.0,21.118351
33.0,25.168797,19.0,21.793373
33.0,23.969105,24.0,20.696474
26.0,24.576109,19.0,23.278618
29.999998,24.215103,18.0,24.060013
26.0,23.735909,25.0,25.078758
29.999998,22.940264,33.0,25.093086
27.0,22.230677,29.0,24.471336
24.0,23.406445,17.0,25.98763
20.0,22.771927,20.0,26.986637
23.0,23.272116,33.0,26.08823
23.0,21.253567,33.0,25.535994
23.0,21.219646,26.0,23.809025
22.0,23.056532,29.999998,25.740294
20.0,22.281399,26.0,25.686113
24.0,23.631466,29.999998,24.682178
23.0,23.775183,27.0,24.419533
24.0,22.890598,24.0,23.444687
24.0,22.120682,20.0,22.449726
26.0,22.071857,23.0,22.036316
17.0,21.25751,23.0,22.16634
27.0,20.359253,23.0,22.083046
22.0,20.251057,22.0,23.008827
20.0,20.296799,20.0,23.383549
23.0,21.391964,24.0,23.67197
24.0,22.567429,23.0,24.102058
25.0,21.996237,24.0,23.776953
29.0,22.566055,24.0,24.022503
22.0,22.671844,26.0,23.76455
20.0,23.740997,17.0,23.637527
20.0,24.148369,27.0,23.793358
19.0,24.23145,22.0,23.823982
31.999998,23.528057,20.0,22.843292
33.0,23.255028,23.0,22.566872
21.0,23.110552,24.0,21.968891
24.0,23.002068,25.0,22.278463
16.0,23.110317,29.0,23.001236
21.0,22.657007,22.0,22.973293
23.0,22.81239,20.0,22.772999
23.0,22.869823,20.0,22.103867
40.0,22.610014,19.0,21.454151
24.0,22.650192,31.999998,20.753357
25.0,23.239853,33.0,21.72427
15.0,22.935776,21.0,21.977713
25.0,21.62249,24.0,21.443893
23.0,21.192171,16.0,21.606915
17.0,21.149078,21.0,22.062595
17.0,21.07579,23.0,22.973244
17.0,20.229443,23.0,24.39293
25.0,20.234467,40.0,24.436031
25.0,19.517637,24.0,23.680496
19.0,19.724497,25.0,23.629051
23.0,19.914116,15.0,24.313091
20.0,21.955048,25.0,24.122267
13.0,19.581375,23.0,22.798613
21.0,18.54906,17.0,22.569927
26.0,19.256268,17.0,21.642868
18.0,19.201418,17.0,21.70451
26.0,19.87391,25.0,22.996754
19.0,19.625605,25.0,23.346771
9.0,18.837185,19.0,23.621613
26.0,19.640224,23.0,22.647728
13.0,20.171188,20.0,21.845806
16.0,19.20664,13.0,20.54488
19.0,19.593239,21.0,20.295391
17.0,19.691616,26.0,19.523998
22.0,18.329939,18.0,18.80014
17.0,17.8874,26.0,19.147514
18.0,17.56961,19.0,18.14285
16.0,17.345066,9.0,17.127804
20.0,18.153097,26.0,15.963573
19.0,17.90723,13.0,16.312918
20.0,16.47646,16.0,15.277803
11.0,16.237673,19.0,17.861874
17.0,16.216738,17.0,18.148703
12.0,17.38538,22.0,17.294886
23.0,17.212242,17.0,17.12982
20.0,17.311844,18.0,16.344955
16.0,18.96841,16.0,16.870893
21.0,18.842125,20.0,16.806301
27.0,19.641556,19.0,16.15731
22.0,20.100218,20.0,16.57622
28.0,19.781712,11.0,15.621235
24.0,19.93843,17.0,16.519571
18.0,19.390484,12.0,17.034475
14.0,18.619219,23.0,18.75524
12.0,17.64275,20.0,19.922253
12.0,16.038986,16.0,20.000948
40.0,16.655016,21.0,20.562954
19.0,17.627106,27.0,20.872616
18.0,17.451563,22.0,20.559608
18.0,18.171314,28.0,20.220352
16.0,17.526474,24.0,19.308868
13.0,16.650707,18.0,17.033108
20.0,15.26272,14.0,15.044615
9.0,14.782663,12.0,14.035568
13.0,13.52824,12.0,14.390018
9.0,13.70113,40.0,14.528053
15.0,14.274504,19.0,15.685688
13.0,14.221664,18.0,17.34222
11.0,14.459824,18.0,17.650856
10.0,14.410156,16.0,17.339893
8.0,11.000822,13.0,16.316536
7.0,10.654448,20.0,15.786003
7.0,10.192829,9.0,14.527378
7.0,9.93354,13.0,14.194849
6.0,8.968689,9.0,13.676004
8.0,8.85968,15.0,12.080523
7.0,8.308386,13.0,11.434214
9.0,8.224998,11.0,10.397486
8.0,8.260262,10.0,9.185404
12.0,8.462168,8.0,7.9121056
12.0,8.815187,7.0,7.080555
7.0,9.21591,7.0,6.2073174
7.0,9.976677,7.0,5.641077
11.0,10.588451,6.0,5.8307
10.0,11.227545,8.0,6.0828953
9.0,10.847458,7.0,6.709257
9.0,10.169739,9.0,7.3317204
10.0,9.8856125,8.0,7.55361
10.0,10.062719,12.0,7.943426
11.0,10.397694,12.0,8.110075
6.0,10.84094,7.0,8.211584
10.0,11.625101,7.0,8.443832
12.0,12.166721,11.0,8.764879
14.0,11.467577,10.0,8.696091
9.0,11.241507,9.0,8.476963
9.0,10.326311,9.0,8.701839
5.0,9.542805,10.0,9.321438
11.0,9.372696,10.0,9.942684
10.0,9.600079,11.0,10.143204
11.0,10.288776,6.0,10.140928
6.0,10.809048,10.0,10.090986
5.0,12.2980175,12.0,10.234177
7.0,13.214088,14.0,10.1031685
27.0,20.735947,9.0,10.72052
39.0,25.335138,9.0,11.086294
23.0,24.29988,5.0,11.071072
18.0,23.262897,11.0,9.546398
29.999998,24.04425,10.0,8.632877
31.999998,23.561115,11.0,6.481043
27.0,24.802925,6.0,5.009207
22.0,24.947811,5.0,6.743469
28.0,24.65097,7.0,13.138121
22.0,24.26194,27.0,22.23432
20.0,25.150618,39.0,24.433891
29.0,24.445663,23.0,25.14435
24.0,26.258778,18.0,24.464401
36.0,25.822739,29.999998,27.012615
30.999998,25.2202,31.999998,29.02583
27.0,24.531656,27.0,23.475513
21.0,24.43362,22.0,23.644325
23.0,24.360558,28.0,23.137894
26.0,25.056532,22.0,23.762445
24.0,23.880705,20.0,22.700338
20.0,24.319958,29.0,24.440811
28.0,24.514008,24.0,26.241327
28.0,24.033895,36.0,25.840305
23.0,26.046734,30.999998,26.555553
26.0,25.766228,27.0,26.53238
29.0,26.024622,21.0,24.649582
25.0,23.820568,23.0,24.474281
19.0,22.478489,26.0,23.24601
10.0,22.314293,24.0,23.694565
20.0,22.273064,20.0,26.293472
24.0,24.149513,28.0,27.17518
25.0,24.609787,28.0,28.037054
22.0,23.278282,23.0,26.54598
27.0,24.532623,26.0,27.366205
30.999998,24.817558,29.0,27.185854
